34,34
34,36
34,38
34,40
34,42
34,44
34,46
34,48
34,50
34,52
34,54
34,56
34,58
34,60
34,62
34,64
34,66
34,68
34,70
34,72
34,74
34,76
34,78
34,80
34,82
34,84
34,86
34,88
34,90
34,92
34,94
34,96
34,98
34,100
36,36
36,38
36,40
36,42
36,44
36,46
36,48
36,50
36,52
36,54
36,56
36,58
36,60
36,62
36,64
36,66
36,68
36,70
36,72
36,74
36,76
36,78
36,80
36,82
36,84
36,86
36,88
36,90
36,92
36,94
36,96
36,98
36,100
38,38
38,40
38,42
38,44
38,46
38,48
38,50
38,52
38,54
38,56
38,58
38,60
38,62
38,64
38,66
38,68
38,70
38,72
38,74
38,76
38,78
38,80
38,82
38,84
38,86
38,88
38,90
38,92
38,94
38,96
38,98
38,100
40,40
40,42
40,44
40,46
40,48
40,50
40,52
40,54
40,56
40,58
40,60
40,62
40,64
40,66
40,68
40,70
40,72
40,74
40,76
40,78
40,80
40,82
40,84
40,86
40,88
40,90
40,92
40,94
40,96
40,98
40,100
42,42
42,44
42,46
42,48
42,50
42,52
42,54
42,56
42,58
42,60
42,62
42,64
42,66
42,68
42,70
42,72
42,74
42,76
42,78
42,80
42,82
42,84
42,86
42,88
42,90
42,92
42,94
42,96
42,98
42,100
44,44
44,46
44,48
44,50
44,52
44,54
44,56
44,58
44,60
44,62
44,64
44,66
44,68
44,70
44,72
44,74
44,76
44,78
44,80
44,82
44,84
44,86
44,88
44,90
44,92
44,94
44,96
44,98
44,100
46,46
46,48
46,50
46,52
46,54
46,56
46,58
46,60
46,62
46,64
46,66
46,68
46,70
46,72
46,74
46,76
46,78
46,80
46,82
46,84
46,86
46,88
46,90
46,92
46,94
46,96
46,98
46,100
48,48
48,50
48,52
48,54
48,56
48,58
48,60
48,62
48,64
48,66
48,68
48,70
48,72
48,74
48,76
48,78
48,80
48,82
48,84
48,86
48,88
48,90
48,92
48,94
48,96
48,98
48,100
50,50
50,52
50,54
50,56
50,58
50,60
50,62
50,64
50,66
50,68
50,70
50,72
50,74
50,76
50,78
50,80
50,82
50,84
50,86
50,88
50,90
50,92
50,94
50,96
50,98
50,100
52,52
52,54
52,56
52,58
52,60
52,62
52,64
52,66
52,68
52,70
52,72
52,74
52,76
52,78
52,80
52,82
52,84
52,86
52,88
52,90
52,92
52,94
52,96
52,98
52,100
54,54
54,56
54,58
54,60
54,62
54,64
54,66
54,68
54,70
54,72
54,74
54,76
54,78
54,80
54,82
54,84
54,86
54,88
54,90
54,92
54,94
54,96
54,98
54,100
56,56
56,58
56,60
56,62
56,64
56,66
56,68
56,70
56,72
56,74
56,76
56,78
56,80
56,82
56,84
56,86
56,88
56,90
56,92
56,94
56,96
56,98
56,100
58,58
58,60
58,62
58,64
58,66
58,68
58,70
58,72
58,74
58,76
58,78
58,80
58,82
58,84
58,86
58,88
58,90
58,92
58,94
58,96
58,98
58,100
60,60
60,62
60,64
60,66
60,68
60,70
60,72
60,74
60,76
60,78
60,80
60,82
60,84
60,86
60,88
60,90
60,92
60,94
60,96
60,98
60,100
62,62
62,64
62,66
62,68
62,70
62,72
62,74
62,76
62,78
62,80
62,82
62,84
62,86
62,88
62,90
62,92
62,94
62,96
62,98
62,100
64,64
64,66
64,68
64,70
64,72
64,74
64,76
64,78
64,80
64,82
64,84
64,86
64,88
64,90
64,92
64,94
64,96
64,98
64,100
66,66
66,68
66,70
66,72
66,74
66,76
66,78
66,80
66,82
66,84
66,86
66,88
66,90
66,92
66,94
66,96
66,98
66,100
68,68
68,70
68,72
68,74
68,76
68,78
68,80
68,82
68,84
68,86
68,88
68,90
68,92
68,94
68,96
68,98
68,100
70,70
70,72
70,74
70,76
70,78
70,80
70,82
70,84
70,86
70,88
70,90
70,92
70,94
70,96
70,98
70,100
72,72
72,74
72,76
72,78
72,80
72,82
72,84
72,86
72,88
72,90
72,92
72,94
72,96
72,98
72,100
74,74
74,76
74,78
74,80
74,82
74,84
74,86
74,88
74,90
74,92
74,94
74,96
74,98
74,100
76,76
76,78
76,80
76,82
76,84
76,86
76,88
76,90
76,92
76,94
76,96
76,98
76,100
78,78
78,80
78,82
78,84
78,86
78,88
78,90
78,92
78,94
78,96
78,98
78,100
80,80
80,82
80,84
80,86
80,88
80,90
80,92
80,94
80,96
80,98
80,100
82,82
82,84
82,86
82,88
82,90
82,92
82,94
82,96
82,98
82,100
84,84
84,86
84,88
84,90
84,92
84,94
84,96
84,98
84,100
86,86
86,88
86,90
86,92
86,94
86,96
86,98
86,100
88,88
88,90
88,92
88,94
88,96
88,98
88,100
90,90
90,92
90,94
90,96
90,98
90,100
92,92
92,94
92,96
92,98
92,100
94,94
94,96
94,98
94,100
96,96
96,98
96,100
98,98
98,100
100,100
2,NaN
4,NaN
6,NaN
8,NaN
10,NaN
12,NaN
14,NaN
16,NaN
18,NaN
20,NaN
22,NaN
24,NaN
26,NaN
28,NaN
30,NaN
32,NaN
34,NaN
36,NaN
38,NaN
40,NaN
42,NaN
44,NaN
46,NaN
48,NaN
50,NaN
52,NaN
54,NaN
56,NaN
58,NaN
60,NaN
62,NaN
64,NaN
66,NaN
68,NaN
70,NaN
72,NaN
74,NaN
76,NaN
78,NaN
80,NaN
82,NaN
84,NaN
86,NaN
88,NaN
90,NaN
92,NaN
94,NaN
96,NaN
98,NaN
100,NaN
NaN,2
NaN,4
NaN,6
NaN,8
NaN,10
NaN,12
NaN,14
NaN,16
NaN,18
NaN,20
NaN,22
NaN,24
NaN,26
NaN,28
NaN,30
NaN,32
NaN,34
NaN,36
NaN,38
NaN,40
NaN,42
NaN,44
NaN,46
NaN,48
NaN,50
NaN,52
NaN,54
NaN,56
NaN,58
NaN,60
NaN,62
NaN,64
NaN,66
NaN,68
NaN,70
NaN,72
NaN,74
NaN,76
NaN,78
NaN,80
NaN,82
NaN,84
NaN,86
NaN,88
NaN,90
NaN,92
NaN,94
NaN,96
NaN,98
NaN,100
